href;title;price;features;propertyType;shortLocation;adType;date
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero-ascensor-patio/158507704/d;Piso en venta en Alferez Provisional, 12, Las Palmas de Gran Canaria;295.000 €;['2 habs.', '2 baños', '92 m²', 'con ascensor y terraza'];Piso;Alferez Provisional, 12, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/aire-acondicionado-parking-trastero-ascensor/158983634/d;Piso en venta en Hernán Pérez, 16, Santa Lucía de Tirajana;150.000 €;['3 habs.', '2 baños', '104 m²', 'con ascensor'];Piso;Hernán Pérez, 16, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/mogan/parking-terraza-zona-comunitaria-ascensor-piscina/156703365/d;Apartamento en venta en Calle Timanfaya, Mogán;140.000 €;['1 hab.', '1 baño', '65 m²', 'con ascensor y terraza'];Apartamento;Calle Timanfaya, Mogán;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-patio/158070285/d;Piso en venta en Calle Antón Dvorák, 14, Las Palmas de Gran Canaria;85.000 €;['3 habs.', '2 baños', '100 m²', 'con terraza'];Piso;Calle Antón Dvorák, 14, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/teror/terraza-trastero/159372836/d;Casa o chalet en venta en Calle Tres Acequias, Teror;95.000 €;['3 habs.', '1 baño', '126 m²', 'con terraza'];Casa o chalet;Calle Tres Acequias, Teror;Comprar;2021/04/12
/es/comprar/vivienda/santa-maria-de-guia-de-gran-canaria/santa-maria-de-guia-de-gran-canaria/158151329/d;Casa o chalet en venta en Lugar Diseminado San Juan, Santa María de Guía de Gran Canaria;92.000 €;['3 habs.', '1 baño', '204 m²', ''];Casa o chalet;Lugar Diseminado San Juan, Santa María de Guía de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/miller/156637628/d;Casa adosada en venta en Calle Roble, Las Palmas de Gran Canaria;95.000 €;['4 habs.', '1 baño', '112 m²', ''];Casa adosada;Calle Roble, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/trastero-amueblado-parking/157688243/d;Piso en venta en Camino la Villera, 11, Moya (Las Palmas);91.390 €;['1 hab.', '1 baño', '52 m²', 'con parking'];Piso;Camino la Villera, 11, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/trastero-amueblado-parking/157756070/d;Piso en venta en Camino la Villera, 11, Moya (Las Palmas);91.390 €;['1 hab.', '1 baño', '52 m²', 'con parking'];Piso;Camino la Villera, 11, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/trastero-patio-parking-no-amueblado/157864841/d;Piso en venta en Calle Fayna, Moya (Las Palmas);89.000 €;['3 habs.', '2 baños', '52 m²', 'con parking'];Piso;Calle Fayna, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/158308299/d;Piso en venta en Las Palmas de Gran Canaria;90.000 €;['3 habs.', '1 baño', '68 m²', 'con ascensor'];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/schamann---rehoyas/158394753/d;Piso en venta en Calle Mariucha, Las Palmas de Gran Canaria;86.500 €;['2 habs.', '1 baño', '72 m²', ''];Piso;Calle Mariucha, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/ingenio/amueblado/158309073/d;Piso en venta en Plaza de la Coronación, Ingenio;89.000 €;['3 habs.', '1 baño', '95 m²', ''];Piso;Plaza de la Coronación, Ingenio;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/152827841/d;Piso en venta en Carretera del Fondillo, Las Palmas de Gran Canaria;86.000 €;['3 habs.', '1 baño', '99 m²', ''];Piso;Carretera del Fondillo, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157874713/d;Apartamento en venta en Mary Sánchez, 20, Las Palmas de Gran Canaria;90.000 €;['1 baño', '27 m²', 'con ascensor'];Apartamento;Mary Sánchez, 20, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157874714/d;Apartamento en venta en Mary Sánchez, 20, Las Palmas de Gran Canaria;90.000 €;['1 baño', '27 m²', 'con ascensor'];Apartamento;Mary Sánchez, 20, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-trastero-patio/157703866/d;Piso en venta en Calle Profesora María Morales, Telde;86.800 €;['2 habs.', '1 baño', '80 m²', ''];Piso;Calle Profesora María Morales, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/158206942/d;Piso en venta en Calle Orinoco, Las Palmas de Gran Canaria;86.420 €;['3 habs.', '2 baños', '77 m²', 'con ascensor'];Piso;Calle Orinoco, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/schamann---rehoyas/155911699/d;Piso en venta en Calle Mariucha, Las Palmas de Gran Canaria;85.000 €;['3 habs.', '1 baño', '85 m²', ''];Piso;Calle Mariucha, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157864829/d;Piso en venta en Diego Betancor Suárez, Las Palmas de Gran Canaria;83.000 €;['3 habs.', '1 baño', '61 m²', 'con ascensor'];Piso;Diego Betancor Suárez, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/trastero/157864797/d;Piso en venta en Cura Gordillo, Telde;80.390 €;['3 habs.', '1 baño', '87 m²', ''];Piso;Cura Gordillo, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-amueblado/159332214/d;Piso en venta en Calle Córdoba, Las Palmas de Gran Canaria;82.000 €;['4 habs.', '1 baño', '67 m²', ''];Piso;Calle Córdoba, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/159112327/d;Casa adosada en venta en Calle Isla de Lobos, Las Palmas de Gran Canaria;80.000 €;['1 hab.', '1 baño', '78 m²', ''];Casa adosada;Calle Isla de Lobos, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/galdar/ascensor-parking/157769387/d;Piso en venta en Avenida Alcalde Antonio Rosas, 27, Gáldar;80.790 €;['3 habs.', '2 baños', '65 m²', 'con ascensor y parking'];Piso;Avenida Alcalde Antonio Rosas, 27, Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/telde/valle-de-jinamar/159391843/d;Piso en venta en Carretera Jinamar las Palmas, Telde;76.800 €;['3 habs.', '1 baño', '75 m²', ''];Piso;Carretera Jinamar las Palmas, Telde;Comprar;2021/04/12
/es/comprar/vivienda/agaete/patio/158921368/d;Piso en venta en Calle Tagayete, Agaete;82.000 €;['3 habs.', '1 baño', '80 m²', ''];Piso;Calle Tagayete, Agaete;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero/158151126/d;Piso en venta en Calle Córdoba, Las Palmas de Gran Canaria;76.420 €;['3 habs.', '1 baño', '83 m²', ''];Piso;Calle Córdoba, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157864825/d;Piso en venta en Diego Betancor Suárez, Las Palmas de Gran Canaria;83.000 €;['3 habs.', '1 baño', '61 m²', 'con ascensor'];Piso;Diego Betancor Suárez, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/jardin-terraza/157874711/d;Finca rústica en venta en Corraletes, Vega de San Mateo;83.000 €;['2 habs.', '1 baño', '79 m²', 'con terraza'];Finca rústica;Corraletes, Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/158368578/d;Piso en venta en Calle Manuel de Falla, Las Palmas de Gran Canaria;80.420 €;['3 habs.', '1 baño', '74 m²', 'con ascensor'];Piso;Calle Manuel de Falla, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/valleseco/calefaccion-jardin-terraza-patio-amueblado/158368525/d;Finca rústica en venta en Calle Los Matos, Valleseco;81.400 €;['4 habs.', '1 baño', '149 m²', 'con terraza'];Finca rústica;Calle Los Matos, Valleseco;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/escaleritas/158557473/d;Piso en venta en Calle Santiago Sánchez, Las Palmas de Gran Canaria;76.420 €;['3 habs.', '1 baño', '60 m²', ''];Piso;Calle Santiago Sánchez, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/teror/jardin-amueblado/157887596/d;Finca rústica en venta en Carretera a Espartero, Teror;81.500 €;['3 habs.', '1 baño', '75 m²', ''];Finca rústica;Carretera a Espartero, Teror;Comprar;2021/04/12
/es/comprar/vivienda/telde/trastero/157864795/d;Piso en venta en Cura Gordillo, Telde;80.390 €;['3 habs.', '1 baño', '87 m²', ''];Piso;Cura Gordillo, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/escaleritas/159055162/d;Piso en venta en Avenida Escaleritas, Las Palmas de Gran Canaria;77.000 €;['3 habs.', '1 baño', '51 m²', ''];Piso;Avenida Escaleritas, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157864787/d;Piso en venta en Calle Alférez Provisional, Las Palmas de Gran Canaria;76.000 €;['3 habs.', '1 baño', '85 m²', 'con ascensor'];Piso;Calle Alférez Provisional, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/jardin-trastero/157448387/d;Casa adosada en venta en Calle la Higuera, Vega de San Mateo;72.500 €;['3 habs.', '3 baños', '138 m²', ''];Casa adosada;Calle la Higuera, Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/jardin/158584237/d;Finca rústica en venta en Santa Brígida;75.500 €;['3 habs.', '1 baño', '95 m²', ''];Finca rústica;Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-trastero/158253447/d;Piso en venta en Calle Colombia, Telde;70.000 €;['2 habs.', '1 baño', '55 m²', ''];Piso;Calle Colombia, Telde;Comprar;2021/04/12
/es/comprar/vivienda/santa-maria-de-guia-de-gran-canaria/trastero/158070004/d;Casa o chalet en venta en Calle Gran Canaria, Santa María de Guía de Gran Canaria;66.420 €;['2 habs.', '1 baño', '110 m²', ''];Casa o chalet;Calle Gran Canaria, Santa María de Guía de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/patio/155704956/d;Piso en venta en Calle Felipe Martel, 5, Las Palmas de Gran Canaria;66.500 €;['3 habs.', '1 baño', '74 m²', ''];Piso;Calle Felipe Martel, 5, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/tejeda/terraza/157874303/d;Casa adosada en venta en Doctor Heradio Sanchcez, Tejeda;70.000 €;['3 habs.', '2 baños', '60 m²', 'con terraza'];Casa adosada;Doctor Heradio Sanchcez, Tejeda;Comprar;2021/04/12
/es/comprar/vivienda/teror/jardin-patio/157887130/d;Finca rústica en venta en Calle del Hoyo, Teror;66.400 €;['98 m²', ''];Finca rústica;Calle del Hoyo, Teror;Comprar;2021/04/12
/es/comprar/vivienda/telde/ascensor/159142990/d;Piso en venta en Calle Obispo Diego de Muros, Telde;75.420 €;['3 habs.', '1 baño', '84 m²', 'con ascensor'];Piso;Calle Obispo Diego de Muros, Telde;Comprar;2021/04/12
/es/comprar/vivienda/santa-maria-de-guia-de-gran-canaria/patio/158315850/d;Finca rústica en venta en Plaza San Roque, Santa María de Guía de Gran Canaria;66.420 €;['5 habs.', '1 baño', '100 m²', ''];Finca rústica;Plaza San Roque, Santa María de Guía de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/valleseco/jardin-terraza-trastero-patio/158048442/d;Casa o chalet en venta en Troyanas, Valleseco;65.900 €;['2 habs.', '1 baño', '441 m²', 'con terraza'];Casa o chalet;Troyanas, Valleseco;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/157768805/d;Casa o chalet en venta en Calle Cascabel, 18, Las Palmas de Gran Canaria;61.420 €;['1 hab.', '1 baño', '106 m²', ''];Casa o chalet;Calle Cascabel, 18, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157769243/d;Piso en venta en Calle Palma de Mallorca, Las Palmas de Gran Canaria;62.420 €;['3 habs.', '1 baño', '80 m²', 'con ascensor'];Piso;Calle Palma de Mallorca, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/galdar/jardin-patio/158688707/d;Finca rústica en venta en Calle Reinosa, Gáldar;59.000 €;['2 habs.', '1 baño', '104 m²', ''];Finca rústica;Calle Reinosa, Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/escaleritas/158413434/d;Piso en venta en Las Palmas de Gran Canaria;56.420 €;['2 habs.', '1 baño', '53 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking/158403711/d;Piso en venta en Calle Navas de Tolosa, Telde;59.500 €;['1 hab.', '1 baño', '35 m²', ''];Piso;Calle Navas de Tolosa, Telde;Comprar;2021/04/12
/es/comprar/vivienda/telde/telde-centro---san-juan/157688259/d;Casa o chalet en venta en Francisco González Díaz, 21, Telde;51.390 €;['2 habs.', '1 baño', '59 m²', ''];Casa o chalet;Francisco González Díaz, 21, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza/159115372/d;Casa adosada en venta en Calle Piscis, Las Palmas de Gran Canaria;49.000 €;['2 habs.', '1 baño', '55 m²', 'con terraza'];Casa adosada;Calle Piscis, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/amueblado/157769414/d;Piso en venta en Calle Gobernador Marín Acuña, 36, Las Palmas de Gran Canaria;56.420 €;['3 habs.', '1 baño', '43 m²', ''];Piso;Calle Gobernador Marín Acuña, 36, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-patio/158604401/d;Piso en venta en Calle Virgen de Los Volcanes, Las Palmas de Gran Canaria;59.420 €;['2 habs.', '1 baño', '75 m²', ''];Piso;Calle Virgen de Los Volcanes, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-maria-de-guia-de-gran-canaria/trastero/157851182/d;Piso en venta en Calle Párroco Santana Arencibia, Santa María de Guía de Gran Canaria;52.000 €;['3 habs.', '1 baño', '50 m²', ''];Piso;Calle Párroco Santana Arencibia, Santa María de Guía de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-trastero-patio/157721259/d;Piso en venta en Calle Viera y Clavijo, Las Palmas de Gran Canaria;A consultar;['9 habs.', '2 baños', '350 m²', 'con terraza'];Piso;Calle Viera y Clavijo, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/la-garita---marpequena/159291706/d;Piso en venta en Calle del Espíritu Santo, Telde;129.000 €;['3 habs.', '1 baño', '105 m²', ''];Piso;Calle del Espíritu Santo, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/amueblado/159462443/d;Piso en venta en Las Palmas de Gran Canaria;81.500 €;['3 habs.', '1 baño', '63 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/teror/el-alamo---arbejales/158009143/d;Piso en venta en S Isidro, Teror;78.000 €;['4 habs.', '1 baño', '125 m²', ''];Piso;S Isidro, Teror;Comprar;2021/04/12
/es/comprar/vivienda/galdar/saucillo---fagajesto---juncalillo/159462387/d;Finca rústica en venta en Gáldar;81.500 €;['148 m²', ''];Finca rústica;Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/ingenio/parking-terraza-amueblado/159531225/d;Casa adosada en venta en Plaza C/ Cercados de Matos, Ingenio;199.000 €;['5 habs.', '2 baños', '230 m²', 'con terraza'];Casa adosada;Plaza C/ Cercados de Matos, Ingenio;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/portada-verde---lomo-espino---guanche/158008547/d;Piso en venta en Vuelta del Pino, Santa Brígida;122.000 €;['2 habs.', '1 baño', '88 m²', ''];Piso;Vuelta del Pino, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/telde/telde-centro---san-juan/158007284/d;Casa o chalet en venta en Pedro Ascensión, Telde;131.600 €;['3 habs.', '1 baño', '183 m²', ''];Casa o chalet;Pedro Ascensión, Telde;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/zona-comunitaria-ascensor-piscina-piscina/155077511/d;Apartamento en venta en Sonnenland, San Bartolomé de Tirajana;91.000 €;['1 hab.', '1 baño', '41 m²', 'con ascensor'];Apartamento;Sonnenland, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/galdar/galdar-pueblo/158317877/d;Piso en venta en General Km 28, Gáldar;78.655 €;['2 habs.', '1 baño', '74 m²', ''];Piso;General Km 28, Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/las-torres/157854623/d;Piso en venta en Las Palmas de Gran Canaria;165.590 €;['1 baño', '74 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/las-torres/157854558/d;Piso en venta en Las Palmas de Gran Canaria;173.000 €;['1 baño', '74 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/las-torres/157854657/d;Piso en venta en Las Palmas de Gran Canaria;203.400 €;['1 baño', '86 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/mogan/playa-del-cura---taurito/157016850/d;Casa o chalet en venta en Mogán;481.900 €;['3 habs.', '2 baños', '188 m²', ''];Casa o chalet;Mogán;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/vegueta/158411029/d;Casa o chalet en venta en Las Palmas de Gran Canaria;287.640 €;['1 baño', '259 m²', ''];Casa o chalet;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/telde-centro---san-juan/156969636/d;Piso en venta en Telde;81.200 €;['2 habs.', '1 baño', '55 m²', ''];Piso;Telde;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/los-alvarados---fuente-los-berros---bandama/157499142/d;Casa o chalet en venta en Santa Brígida;567.700 €;['7 habs.', '6 baños', '744 m²', ''];Casa o chalet;Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/trastero-ascensor-parking/158589014/d;Piso en venta en Santa Lucía de Tirajana;104.000 €;['2 habs.', '1 baño', '65 m²', 'con ascensor y parking'];Piso;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/mogan/terraza/159349143/d;Apartamento en venta en Calle la Mina, Mogán;285.000 €;['2 habs.', '1 baño', '81 m²', 'con terraza'];Apartamento;Calle la Mina, Mogán;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/ascensor-parking/159329483/d;Piso en venta en Santa Lucía de Tirajana;115.000 €;['3 habs.', '2 baños', '90 m²', 'con ascensor y parking'];Piso;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/parking-terraza-zona-comunitaria-ascensor-amueblado-se-aceptan-mascotas-piscina/158696053/d;Piso en venta en Calle Trebolina, Santa Lucía de Tirajana;142.000 €;['3 habs.', '2 baños', '100 m²', 'con ascensor y terraza'];Piso;Calle Trebolina, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero-zona-comunitaria-amueblado-piscina/158941566/d;Ático en venta en Calle Maestro Valle, Las Palmas de Gran Canaria;368.725 €;['1 hab.', '1 baño', '100 m²', 'con terraza'];Ático;Calle Maestro Valle, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/157556518/d;Piso en venta en Las Palmas de Gran Canaria;79.200 €;['1 hab.', '1 baño', '86 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/firgas/parking-jardin-terraza-trastero-patio-piscina/159460257/d;Casa o chalet en venta en Gc-200, Firgas;740.000 €;['10 habs.', '4 baños', '16500 m²', 'con terraza'];Casa o chalet;Gc-200, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/schamann---rehoyas/158266297/d;Piso en venta en Calle Mariucha, Las Palmas de Gran Canaria;99.990 €;['2 habs.', '1 baño', '72 m²', ''];Piso;Calle Mariucha, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/158643704/d;Piso en venta en Calle Bentejuí, Las Palmas de Gran Canaria;195.000 €;['2 habs.', '2 baños', '61 m²', 'con ascensor'];Piso;Calle Bentejuí, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-jardin-terraza-zona-comunitaria-amueblado-television-piscina/157628682/d;Casa adosada en venta en Avenida de Gran Canaria, San Bartolomé de Tirajana;349.000 €;['2 habs.', '2 baños', '94 m²', 'con terraza'];Casa adosada;Avenida de Gran Canaria, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-terraza-zona-comunitaria-ascensor-piscina/156775263/d;Apartamento en venta en Avenida de Gran Canaria, San Bartolomé de Tirajana;165.000 €;['1 hab.', '1 baño', '55 m²', 'con ascensor y terraza'];Apartamento;Avenida de Gran Canaria, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/ascensor-piscina/159011111/d;Estudio en venta en Avenida de Italia, San Bartolomé de Tirajana;158.000 €;['1 baño', '38 m²', 'con ascensor'];Estudio;Avenida de Italia, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-terraza-trastero-zona-comunitaria-ascensor-piscina-amueblado-parking-television-piscina/159460104/d;Apartamento en venta en Avenida de Tirajana, 13, San Bartolomé de Tirajana;174.500 €;['2 habs.', '1 baño', '64 m²', 'con ascensor y parking'];Apartamento;Avenida de Tirajana, 13, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/santa-maria-de-guia-de-gran-canaria/parking-terraza/154884451/d;Piso en venta en Santa María de Guía de Gran Canaria;138.000 €;['3 habs.', '1 baño', '185 m²', 'con terraza'];Piso;Santa María de Guía de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/parking-jardin-terraza-trastero-piscina-amueblado/144600783/d;Casa o chalet en venta en Moya (Las Palmas);745.000 €;['3 habs.', '3 baños', '250 m²', 'con terraza'];Casa o chalet;Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking-jardin-terraza-piscina/153723438/d;Casa o chalet en venta en Santa Brígida;550.000 €;['4 habs.', '4 baños', '373 m²', 'con terraza'];Casa o chalet;Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza-trastero-patio-amueblado/138845506/d;Casa o chalet en venta en Las Palmas de Gran Canaria;745.000 €;['3 habs.', '3 baños', '300 m²', 'con terraza'];Casa o chalet;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-trastero-ascensor/156208380/d;Dúplex en venta en Calle Joaquín Costa, 50, Las Palmas de Gran Canaria;355.000 €;['1 hab.', '1 baño', '69 m²', 'con ascensor y terraza'];Dúplex;Calle Joaquín Costa, 50, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-trastero-amueblado/155725390/d;Piso en venta en Las Palmas de Gran Canaria;210.000 €;['3 habs.', '2 baños', '120 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-trastero-ascensor/156207687/d;Piso en venta en Calle Joaquín Costa, 50, Las Palmas de Gran Canaria;305.000 €;['3 habs.', '2 baños', '104 m²', 'con ascensor y terraza'];Piso;Calle Joaquín Costa, 50, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/terraza-trastero-ascensor/152980667/d;Ático en venta en Telde;120.000 €;['2 habs.', '1 baño', '76 m²', 'con ascensor y terraza'];Ático;Telde;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-terraza/158050633/d;Casa adosada en venta en Telde;165.000 €;['2 habs.', '2 baños', '268 m²', 'con terraza'];Casa adosada;Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-terraza-ascensor-no-amueblado/151490960/d;Piso en venta en Las Palmas de Gran Canaria;279.000 €;['2 habs.', '1 baño', '100 m²', 'con ascensor y terraza'];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/vega-de-san-mateo/146372362/d;Casa o chalet en venta en Vega de San Mateo;348.000 €;['3 habs.', '3 baños', '253 m²', ''];Casa o chalet;Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/159089249/d;Piso en venta en Calle Schubert, 19, Las Palmas de Gran Canaria;82.000 €;['3 habs.', '1 baño', '84 m²', ''];Piso;Calle Schubert, 19, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/parking-terraza-trastero-zona-comunitaria-ascensor-patio-amueblado-television-internet/159022601/d;Piso en venta en Calle Magec, Santa Lucía de Tirajana;125.000 €;['3 habs.', '1 baño', '89 m²', 'con ascensor y terraza'];Piso;Calle Magec, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/terraza-trastero-patio-amueblado-television-se-aceptan-mascotas-internet/159107002/d;Casa adosada en venta en Calle Pedro Infinito, Santa Lucía de Tirajana;129.900 €;['8 habs.', '3 baños', '267 m²', 'con terraza'];Casa adosada;Calle Pedro Infinito, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero-patio-parking/159084649/d;Casa o chalet en venta en Juan de Quesada, 26, Las Palmas de Gran Canaria;1.200.000 €;['11 habs.', '3 baños', '925 m²', 'con parking y terraza'];Casa o chalet;Juan de Quesada, 26, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/mogan/aire-acondicionado-terraza-ascensor-piscina-amueblado-piscina/159074235/d;Apartamento en venta en Mogán;157.500 €;['1 hab.', '1 baño', '45 m²', 'con ascensor y terraza'];Apartamento;Mogán;Comprar;2021/04/12
/es/comprar/vivienda/teror/parking-trastero-zona-comunitaria-patio/158672141/d;Casa o chalet en venta en Teror;217.000 €;['4 habs.', '4 baños', '239 m²', ''];Casa o chalet;Teror;Comprar;2021/04/12
